PlayerID,Name,Club,Position,Price (£m),Current Form,Selected By (%),ICT Index,Total Points (Current),Goals (Current),Assists (Current),Clean Sheets (Current),Minutes (Current),Last Season,Minutes (Last Season),Goals (Last Season),Assists (Last Season),Clean Sheets (Last Season),Total Points (Last Season)
629,Daniel Bentley,Wolves,Goalkeeper,4.0,0.0,1.0,6.0,9,0,0,1,180,2024/25,180.0,0.0,0.0,1.0,9.0
630,Tom King,Wolves,Goalkeeper,4.0,0.0,2.1,0.0,1,0,0,0,1,2024/25,1.0,0.0,0.0,0.0,1.0
631,Emmanuel Agbadou,Wolves,Defender,4.5,0.0,0.3,52.0,45,1,0,4,1410,2024/25,1410.0,1.0,0.0,4.0,45.0
632,Matt Doherty,Wolves,Defender,4.5,0.0,0.2,81.8,75,2,1,6,2105,2024/25,2105.0,2.0,1.0,6.0,75.0
633,Hugo Bueno López,Wolves,Defender,4.5,0.0,0.1,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
634,Yerson Mosquera Valdelamar,Wolves,Defender,4.5,0.0,0.1,16.0,3,0,0,0,441,2024/25,441.0,0.0,0.0,0.0,3.0
635,Rodrigo Martins Gomes,Wolves,Defender,4.5,0.0,0.1,47.6,42,2,0,1,794,2024/25,794.0,2.0,0.0,1.0,42.0
636,Santiago Ignacio Bueno,Wolves,Defender,4.5,0.0,0.1,44.2,52,0,0,5,1678,2024/25,1678.0,0.0,0.0,5.0,52.0
637,Toti Gomes,Wolves,Defender,4.5,0.0,0.2,86.5,79,0,1,8,2613,2024/25,2613.0,0.0,1.0,8.0,79.0
638,Ki-Jana Hoever,Wolves,Defender,4.0,0.0,2.6,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
639,Bastien Meupiyou Menadjou,Wolves,Defender,4.0,0.0,0.0,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
640,Pedro Cardoso de Lima,Wolves,Defender,4.0,0.0,1.3,6.9,2,0,0,0,69,2024/25,69.0,0.0,0.0,0.0,2.0
641,Alfie Pond,Wolves,Defender,4.0,0.0,2.0,0.0,1,0,0,0,1,2024/25,1.0,0.0,0.0,0.0,1.0
642,Hwang Hee-chan,Wolves,Midfielder,6.0,0.0,0.2,26.7,37,2,1,0,646,2024/25,646.0,2.0,1.0,0.0,37.0
643,André Trindade da Costa Neto,Wolves,Midfielder,5.5,0.0,0.1,69.7,61,0,0,7,2472,2024/25,2472.0,0.0,0.0,7.0,61.0
644,Jean-Ricner Bellegarde,Wolves,Midfielder,5.5,0.0,0.1,97.2,90,2,7,6,1666,2024/25,1666.0,2.0,7.0,6.0,90.0
645,Fer López González,Wolves,Midfielder,5.5,0.0,0.1,0.0,0,0,0,0,0,,,,,,
646,João Victor Gomes da Silva,Wolves,Midfielder,5.5,0.0,0.1,117.3,87,3,1,6,2975,2024/25,2975.0,3.0,1.0,6.0,87.0
647,Gonçalo Manuel Ganchinho Guedes,Wolves,Midfielder,5.5,0.0,0.0,64.0,62,2,4,3,979,2024/25,979.0,2.0,4.0,3.0,62.0
648,Marshall Munetsi,Wolves,Midfielder,5.5,0.0,0.1,52.3,50,2,2,5,1077,2024/25,1077.0,2.0,2.0,5.0,50.0
649,Boubacar Traoré,Wolves,Midfielder,5.0,0.0,0.0,0.4,1,0,0,0,1,2024/25,1.0,0.0,0.0,0.0,1.0
650,Tawanda Chirewa,Wolves,Midfielder,4.5,0.0,0.3,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
651,Tom Edozie,Wolves,Midfielder,4.5,0.0,0.4,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
652,Enso González Medina,Wolves,Midfielder,4.5,0.0,1.5,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
653,Joe Hodge,Wolves,Midfielder,4.5,0.0,0.2,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
654,Jørgen Strand Larsen,Wolves,Forward,6.5,0.0,5.2,179.5,145,14,4,7,2587,2024/25,2587.0,14.0,4.0,7.0,145.0
655,Fábio Soares Silva,Wolves,Forward,5.0,0.0,0.6,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
656,Saša Kalajdžić,Wolves,Forward,5.0,0.0,0.2,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
657,Leon Chiwome,Wolves,Forward,4.5,0.0,0.0,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
658,Nathan Fraser,Wolves,Forward,4.5,0.0,2.4,0.0,0,0,0,0,0,2024/25,0.0,0.0,0.0,0.0,0.0
663,Jhon Arias,Wolves,Midfielder,5.5,0.0,1.0,0.0,0,0,0,0,0,,,,,,
